"ct10_id","muni","numRooms","rentcount","meanrent","medrent"
25001010600,"CHATHAM",2,1,2500,2500
25005600100,"EASTON",1,1,3100,3100
25005600100,"EASTON",2,5,2550,2500
25005600100,"EASTON",3,1,5900,5900
25005600202,"EASTON",0,2,500,500
25005600202,"EASTON",2,2,2050,2050
25005600203,"EASTON",1,4,3122,3388
25005600203,"EASTON",2,2,4370,4370
25005600203,"EASTON",3,4,5011,4764
25005610100,"MANSFIELD",0,1,1800,1800
25005610100,"MANSFIELD",1,3,2225,2100
25005610100,"MANSFIELD",2,7,2241,2100
25005610100,"MANSFIELD",3,3,3300,3600
25005610202,"MANSFIELD",4,1,3891,3891
25005610203,"MANSFIELD",1,1,1840,1840
25005610203,"MANSFIELD",3,2,3522,3522
25005610203,"MANSFIELD",4,2,5400,5400
25005610204,"MANSFIELD",2,2,1950,1950
25005610204,"MANSFIELD",4,1,9908,9908
25005612100,"RAYNHAM",1,3,2433,2400
25005613700,"TAUNTON",3,1,2300,2300
25005613800,"TAUNTON",0,2,1575,1575
25005613800,"TAUNTON",1,4,1688,1662
25005613800,"TAUNTON",2,1,2075,2075
25005613800,"TAUNTON",3,1,2100,2100
25005630101,"NORTH ATTLEBOROUGH",3,3,2467,2500
25005630102,"NORTH ATTLEBOROUGH",1,3,1583,1500
25005630102,"NORTH ATTLEBOROUGH",2,1,2350,2350
25005630400,"NORTH ATTLEBOROUGH",3,1,2550,2550
25005631300,"ATTLEBORO",2,3,2195,2195
25005631300,"ATTLEBORO",3,1,2600,2600
25005631400,"ATTLEBORO",3,2,2350,2350
25005631500,"ATTLEBORO",2,4,2162,2175
25005632100,"SEEKONK",2,1,2450,2450
25005642300,"FALL RIVER",2,1,1600,1600
25005985600,"EASTON",0,1,3898,3898
25005985600,"EASTON",2,3,3928,3100
25009201100,"NAHANT",1,2,2062,2062
25009201100,"NAHANT",2,1,2850,2850
25009202101,"SWAMPSCOTT",2,1,2750,2750
25009202102,"SWAMPSCOTT",1,1,1650,1650
25009202102,"SWAMPSCOTT",2,4,3520,3375
25009202102,"SWAMPSCOTT",3,4,4032,3225
25009202200,"SWAMPSCOTT",1,1,1750,1750
25009202200,"SWAMPSCOTT",2,2,5299,5299
25009203200,"MARBLEHEAD",1,1,2200,2200
25009203200,"MARBLEHEAD",2,1,4500,4500
25009203200,"MARBLEHEAD",3,1,2200,2200
25009203301,"MARBLEHEAD",1,2,2050,2050
25009203302,"MARBLEHEAD",1,2,1975,1975
25009203302,"MARBLEHEAD",2,6,3208,3525
25009203302,"MARBLEHEAD",3,1,4200,4200
25009204101,"SALEM",1,1,2000,2000
25009204101,"SALEM",2,6,2771,2700
25009204101,"SALEM",3,1,2800,2800
25009204200,"SALEM",0,4,1788,1825
25009204200,"SALEM",1,69,2179,2175
25009204200,"SALEM",2,27,2704,2650
25009204200,"SALEM",3,10,3076,2988
25009204200,"SALEM",4,2,750,750
25009204300,"SALEM",0,2,2200,2200
25009204300,"SALEM",1,2,2512,2512
25009204300,"SALEM",2,10,3102,2988
25009204300,"SALEM",3,3,3517,3800
25009204300,"SALEM",4,2,3600,3600
25009204400,"SALEM",0,1,1575,1575
25009204400,"SALEM",1,1,2195,2195
25009204400,"SALEM",2,1,2675,2675
25009204500,"SALEM",2,2,2248,2248
25009204600,"SALEM",2,3,2700,2600
25009204600,"SALEM",3,3,2600,2300
25009204600,"SALEM",4,1,3750,3750
25009204701,"SALEM",1,1,1700,1700
25009204701,"SALEM",2,6,2517,2550
25009204701,"SALEM",3,4,3238,2950
25009204702,"SALEM",1,4,2109,2024
25009204702,"SALEM",2,20,2684,2555
25009204702,"SALEM",3,2,2700,2700
25009205100,"LYNN",2,1,2500,2500
25009205200,"LYNN",1,1,1800,1800
25009205300,"LYNN",2,2,2675,2675
25009205300,"LYNN",3,3,3767,3600
25009205400,"LYNN",3,1,3200,3200
25009205500,"LYNN",1,3,1967,1950
25009205500,"LYNN",2,1,2500,2500
25009205500,"LYNN",3,1,3000,3000
25009205600,"LYNN",1,1,2450,2450
25009205600,"LYNN",2,3,3268,3280
25009205600,"LYNN",4,1,3155,3155
25009205700,"LYNN",2,1,2000,2000
25009205800,"LYNN",2,1,2750,2750
25009205800,"LYNN",3,1,2850,2850
25009205900,"LYNN",3,1,3100,3100
25009206000,"LYNN",1,1,1970,1970
25009206000,"LYNN",3,2,3100,3100
25009206000,"LYNN",4,1,3500,3500
25009206100,"LYNN",0,1,995,995
25009206100,"LYNN",1,1,1850,1850
25009206200,"LYNN",1,1,2100,2100
25009206200,"LYNN",2,1,2250,2250
25009206200,"LYNN",3,3,3000,3000
25009206300,"LYNN",0,1,1400,1400
25009206300,"LYNN",1,2,1675,1675
25009206300,"LYNN",2,8,2349,2250
25009206300,"LYNN",3,10,3154,3000
25009206300,"LYNN",4,1,3550,3550
25009206300,"LYNN",5,1,3500,3500
25009206300,"LYNN",6,1,4600,4600
25009206400,"LYNN",2,8,2321,2350
25009206400,"LYNN",3,3,3025,3000
25009206500,"LYNN",2,1,2350,2350
25009206500,"LYNN",3,3,2900,2900
25009206600,"LYNN",0,1,2025,2025
25009206600,"LYNN",1,1,2100,2100
25009206600,"LYNN",2,7,2486,2450
25009206600,"LYNN",3,3,2733,2800
25009206700,"LYNN",0,2,1790,1790
25009206700,"LYNN",1,6,2067,2100
25009206700,"LYNN",2,3,2493,2500
25009206700,"LYNN",3,4,3081,3062
25009206700,"LYNN",6,1,4600,4600
25009206800,"LYNN",0,12,1676,1675
25009206800,"LYNN",1,27,2185,2200
25009206800,"LYNN",2,3,2392,2425
25009206800,"LYNN",3,4,3050,3000
25009206900,"LYNN",1,4,1918,1792
25009206900,"LYNN",2,1,2745,2745
25009206900,"LYNN",3,4,3350,3100
25009207000,"LYNN",0,5,1171,895
25009207000,"LYNN",1,2,1625,1625
25009207000,"LYNN",2,2,2575,2575
25009207000,"LYNN",3,2,3050,3050
25009207000,"LYNN",4,1,3600,3600
25009207100,"LYNN",1,2,1525,1525
25009207200,"LYNN",4,1,3650,3650
25009208101,"SAUGUS",1,2,1650,1650
25009208101,"SAUGUS",2,1,2400,2400
25009208101,"SAUGUS",6,1,4500,4500
25009208102,"SAUGUS",1,1,1950,1950
25009208102,"SAUGUS",2,1,2500,2500
25009208102,"SAUGUS",3,1,2800,2800
25009208200,"SAUGUS",0,1,1500,1500
25009208200,"SAUGUS",1,2,1750,1750
25009208200,"SAUGUS",2,1,2100,2100
25009208200,"SAUGUS",3,2,3150,3150
25009208200,"SAUGUS",4,2,3650,3650
25009208300,"SAUGUS",2,1,2620,2620
25009208400,"SAUGUS",1,1,3605,3605
25009208400,"SAUGUS",2,3,3544,3767
25009208400,"SAUGUS",3,2,3800,3800
25009209100,"LYNNFIELD",4,1,5200,5200
25009210100,"PEABODY",4,2,4000,4000
25009210300,"PEABODY",1,13,2431,2496
25009210300,"PEABODY",2,20,3069,3021
25009210300,"PEABODY",3,6,3063,2850
25009210300,"PEABODY",4,1,4000,4000
25009210400,"PEABODY",1,3,1800,1800
25009210500,"PEABODY",1,2,1808,1808
25009210500,"PEABODY",2,4,2446,2122
25009210700,"PEABODY",0,2,1650,1650
25009210700,"PEABODY",1,5,1890,1800
25009210700,"PEABODY",2,1,2300,2300
25009210800,"PEABODY",0,1,995,995
25009210800,"PEABODY",1,5,1900,1899
25009210800,"PEABODY",2,3,2650,2750
25009210900,"PEABODY",2,1,2100,2100
25009210900,"PEABODY",3,1,3000,3000
25009211100,"DANVERS",1,1,2350,2350
25009211100,"DANVERS",2,3,2533,2500
25009211100,"DANVERS",3,3,3500,3500
25009211200,"DANVERS",1,3,1867,1800
25009211200,"DANVERS",2,8,2436,2300
25009211200,"DANVERS",3,2,3225,3225
25009211300,"DANVERS",1,1,1500,1500
25009211300,"DANVERS",3,1,3750,3750
25009211401,"DANVERS",1,2,2100,2100
25009211401,"DANVERS",2,1,2375,2375
25009211402,"DANVERS",1,2,2524,2524
25009211402,"DANVERS",2,1,2600,2600
25009212100,"MIDDLETON",2,3,2883,3250
25009212100,"MIDDLETON",4,1,3850,3850
25009214100,"TOPSFIELD",5,1,7789,7789
25009215101,"HAMILTON",2,2,2500,2500
25009217100,"BEVERLY",2,3,3110,2900
25009217202,"BEVERLY",0,1,2200,2200
25009217202,"BEVERLY",2,1,2575,2575
25009217202,"BEVERLY",3,1,10000,10000
25009217300,"BEVERLY",1,7,2008,1990
25009217300,"BEVERLY",2,17,2582,2600
25009217300,"BEVERLY",3,1,2700,2700
25009217300,"BEVERLY",5,1,5000,5000
25009217400,"BEVERLY",1,4,2075,2100
25009217400,"BEVERLY",2,10,2585,2700
25009217400,"BEVERLY",3,3,3250,3300
25009217500,"BEVERLY",1,1,2300,2300
25009217500,"BEVERLY",2,1,2850,2850
25009217500,"BEVERLY",3,3,2933,3100
25009217600,"BEVERLY",2,1,3500,3500
25009217600,"BEVERLY",3,1,3300,3300
25009218100,"MANCHESTER",0,1,1300,1300
25009218100,"MANCHESTER",2,1,1800,1800
25009218100,"MANCHESTER",3,1,3000,3000
25009220101,"ROCKPORT",0,5,1738,1750
25009220101,"ROCKPORT",1,2,1625,1625
25009220101,"ROCKPORT",2,1,2195,2195
25009220102,"ROCKPORT",1,1,1975,1975
25009220102,"ROCKPORT",2,2,2500,2500
25009220102,"ROCKPORT",3,1,3500,3500
25009221300,"GLOUCESTER",1,1,2200,2200
25009221300,"GLOUCESTER",2,1,2900,2900
25009221300,"GLOUCESTER",3,2,2875,2875
25009221400,"GLOUCESTER",2,6,2417,2425
25009221400,"GLOUCESTER",4,2,4000,4000
25009221500,"GLOUCESTER",0,1,1300,1300
25009221500,"GLOUCESTER",1,2,1895,1895
25009221500,"GLOUCESTER",2,3,2298,2300
25009221500,"GLOUCESTER",3,2,3100,3100
25009221500,"GLOUCESTER",4,1,3600,3600
25009221600,"GLOUCESTER",1,6,2000,2025
25009221600,"GLOUCESTER",2,2,2275,2275
25009221600,"GLOUCESTER",3,4,2874,3000
25009221700,"GLOUCESTER",1,2,1850,1850
25009221700,"GLOUCESTER",2,3,2465,2495
25009221700,"GLOUCESTER",3,3,2517,2450
25009221902,"GLOUCESTER",2,1,3300,3300
25009221902,"GLOUCESTER",4,1,9000,9000
25009222100,"ESSEX",1,1,2200,2200
25009223100,"IPSWICH",2,1,2500,2500
25009223200,"IPSWICH",0,2,1600,1600
25009223200,"IPSWICH",1,4,1675,1750
25009223200,"IPSWICH",2,1,2550,2550
25009223300,"IPSWICH",1,1,2300,2300
25009223300,"IPSWICH",3,1,3200,3200
25009250100,"LAWRENCE",1,3,1371,1400
25009250100,"LAWRENCE",2,4,2219,2212
25009250100,"LAWRENCE",3,3,2633,2250
25009250200,"LAWRENCE",2,2,2100,2100
25009250500,"LAWRENCE",4,1,2500,2500
25009250600,"LAWRENCE",3,1,2350,2350
25009250800,"LAWRENCE",3,2,2418,2418
25009250900,"LAWRENCE",1,2,1800,1800
25009250900,"LAWRENCE",4,1,2795,2795
25009251000,"LAWRENCE",3,1,2200,2200
25009251100,"LAWRENCE",1,2,1008,1008
25009251100,"LAWRENCE",3,3,2367,2400
25009251200,"LAWRENCE",1,4,1320,1340
25009251300,"LAWRENCE",1,3,1667,1650
25009251300,"LAWRENCE",2,2,2048,2048
25009251300,"LAWRENCE",4,1,2450,2450
25009251400,"LAWRENCE",2,2,2010,2010
25009251500,"LAWRENCE",0,1,1100,1100
25009251500,"LAWRENCE",1,2,1800,1800
25009251500,"LAWRENCE",2,5,2114,2000
25009251500,"LAWRENCE",3,4,2588,2600
25009251600,"LAWRENCE",1,1,1000,1000
25009251700,"LAWRENCE",2,1,1750,1750
25009251700,"LAWRENCE",6,1,950,950
25009251800,"LAWRENCE",0,4,1719,1725
25009251800,"LAWRENCE",1,11,1913,1940
25009251800,"LAWRENCE",2,19,2224,2200
25009251800,"LAWRENCE",3,1,2000,2000
25009252101,"METHUEN",1,1,1850,1850
25009252101,"METHUEN",4,1,4000,4000
25009252102,"METHUEN",1,1,1700,1700
25009252201,"METHUEN",0,2,1725,1725
25009252201,"METHUEN",1,1,1925,1925
25009252201,"METHUEN",2,1,2125,2125
25009252202,"METHUEN",1,1,1700,1700
25009252300,"METHUEN",0,1,950,950
25009252300,"METHUEN",1,3,1517,1700
25009252300,"METHUEN",2,3,2400,2400
25009252300,"METHUEN",3,2,2400,2400
25009252300,"METHUEN",4,2,3200,3200
25009252400,"METHUEN",1,2,1675,1675
25009252400,"METHUEN",2,1,2000,2000
25009252502,"METHUEN",1,3,1642,1900
25009252502,"METHUEN",2,2,2650,2650
25009252502,"METHUEN",3,1,2750,2750
25009252601,"METHUEN",0,1,1500,1500
25009252603,"METHUEN",2,1,2200,2200
25009253100,"NORTH ANDOVER",0,1,1875,1875
25009253100,"NORTH ANDOVER",2,6,3172,3176
25009253100,"NORTH ANDOVER",3,3,2917,2875
25009253201,"NORTH ANDOVER",1,1,2839,2839
25009253201,"NORTH ANDOVER",2,4,3058,3308
25009253201,"NORTH ANDOVER",3,1,2950,2950
25009253202,"NORTH ANDOVER",1,2,2099,2099
25009253202,"NORTH ANDOVER",2,10,2500,2400
25009253202,"NORTH ANDOVER",3,6,3100,3250
25009253203,"NORTH ANDOVER",1,2,2112,2112
25009253203,"NORTH ANDOVER",2,2,2600,2600
25009253205,"NORTH ANDOVER",2,1,2550,2550
25009254100,"ANDOVER",1,4,2075,1875
25009254100,"ANDOVER",2,2,2750,2750
25009254100,"ANDOVER",3,2,5500,5500
25009254200,"ANDOVER",0,2,1495,1495
25009254200,"ANDOVER",1,5,1730,1725
25009254200,"ANDOVER",2,1,2600,2600
25009254301,"ANDOVER",2,1,3485,3485
25009254301,"ANDOVER",3,1,4200,4200
25009254401,"ANDOVER",1,2,2025,2025
25009254401,"ANDOVER",2,4,2938,2900
25009254403,"ANDOVER",2,2,1995,1995
25009254403,"ANDOVER",3,1,3100,3100
25009254403,"ANDOVER",4,1,5150,5150
25009260100,"HAVERHILL",0,3,1783,1750
25009260100,"HAVERHILL",1,12,2091,2095
25009260100,"HAVERHILL",2,3,1998,1895
25009260200,"HAVERHILL",0,1,1600,1600
25009260200,"HAVERHILL",1,4,1830,1910
25009260200,"HAVERHILL",2,6,2029,2075
25009260200,"HAVERHILL",4,1,3000,3000
25009260301,"HAVERHILL",1,2,1700,1700
25009260302,"HAVERHILL",1,1,1800,1800
25009260402,"HAVERHILL",4,1,3100,3100
25009260500,"HAVERHILL",2,4,1900,1875
25009260500,"HAVERHILL",3,2,2550,2550
25009260500,"HAVERHILL",4,1,2850,2850
25009260600,"HAVERHILL",2,2,2491,2491
25009260700,"HAVERHILL",3,1,3250,3250
25009260800,"HAVERHILL",1,4,1542,1638
25009260800,"HAVERHILL",2,3,2157,2270
25009260800,"HAVERHILL",3,1,2300,2300
25009260900,"HAVERHILL",2,3,1983,2000
25009260900,"HAVERHILL",3,1,2200,2200
25009261000,"HAVERHILL",2,2,2675,2675
25009261000,"HAVERHILL",3,2,2300,2300
25009261102,"HAVERHILL",1,6,2336,2460
25009261102,"HAVERHILL",2,1,2300,2300
25009262100,"MERRIMAC",1,1,2100,2100
25009265101,"GEORGETOWN",1,1,1850,1850
25009266200,"AMESBURY",1,1,1379,1379
25009266200,"AMESBURY",2,3,2417,2450
25009266200,"AMESBURY",3,2,3200,3200
25009266400,"AMESBURY",0,1,1950,1950
25009267101,"SALISBURY",1,1,1800,1800
25009267102,"SALISBURY",2,3,2600,2550
25009267102,"SALISBURY",3,1,3900,3900
25009268200,"NEWBURYPORT",0,2,2300,2300
25009268200,"NEWBURYPORT",1,4,2038,1950
25009268300,"NEWBURYPORT",0,3,2057,1990
25009268300,"NEWBURYPORT",1,5,2348,2490
25009268300,"NEWBURYPORT",2,5,2734,2800
25009268300,"NEWBURYPORT",3,2,4025,4025
25009268400,"NEWBURYPORT",1,5,3007,2145
25009268400,"NEWBURYPORT",2,3,3383,3700
25009269100,"NEWBURY",0,1,1200,1200
25009269100,"NEWBURY",1,2,2275,2275
25009269100,"NEWBURY",2,3,2928,2995
25009269100,"NEWBURY",3,3,3900,3800
25009270100,"ROWLEY",2,1,2500,2500
25015821500,"HATFIELD",0,1,2500,2500
25017301101,"TOWNSEND",3,1,1850,1850
25017310100,"LOWELL",0,5,1635,1875
25017310100,"LOWELL",1,16,1936,2000
25017310100,"LOWELL",2,23,2263,2300
25017310100,"LOWELL",3,3,2532,2495
25017310100,"LOWELL",4,1,3000,3000
25017310200,"LOWELL",1,1,1375,1375
25017310200,"LOWELL",2,3,1917,1950
25017310200,"LOWELL",3,2,3050,3050
25017310300,"LOWELL",1,5,1090,900
25017310300,"LOWELL",2,7,1890,1837
25017310300,"LOWELL",3,3,2333,2400
25017310400,"LOWELL",2,2,2000,2000
25017310400,"LOWELL",4,4,3625,3150
25017310500,"LOWELL",1,4,1431,1412
25017310500,"LOWELL",2,3,2617,2550
25017310500,"LOWELL",3,5,2492,2695
25017310500,"LOWELL",5,1,3300,3300
25017310601,"LOWELL",1,1,2200,2200
25017310601,"LOWELL",2,1,2400,2400
25017310602,"LOWELL",0,1,1700,1700
25017310602,"LOWELL",1,17,1634,1550
25017310602,"LOWELL",2,6,2440,2375
25017310602,"LOWELL",3,9,2613,2500
25017310700,"LOWELL",1,6,2138,2350
25017310700,"LOWELL",2,5,2330,2550
25017310700,"LOWELL",3,1,1975,1975
25017310700,"LOWELL",4,4,1764,1695
25017311100,"LOWELL",1,1,1650,1650
25017311100,"LOWELL",2,1,2500,2500
25017311100,"LOWELL",3,1,2500,2500
25017311200,"LOWELL",1,1,1850,1850
25017311200,"LOWELL",4,2,3000,3000
25017311300,"LOWELL",1,2,1688,1688
25017311300,"LOWELL",2,1,2000,2000
25017311300,"LOWELL",3,2,2450,2450
25017311300,"LOWELL",4,3,2883,2850
25017311400,"LOWELL",0,6,1700,1699
25017311400,"LOWELL",1,6,2033,2100
25017311400,"LOWELL",2,18,2089,2100
25017311500,"LOWELL",1,2,1522,1522
25017311500,"LOWELL",2,1,2095,2095
25017311500,"LOWELL",3,1,2900,2900
25017311500,"LOWELL",4,4,3125,3100
25017311600,"LOWELL",0,1,350,350
25017311600,"LOWELL",1,8,1669,1800
25017311600,"LOWELL",2,5,1955,1825
25017311700,"LOWELL",2,1,2400,2400
25017311700,"LOWELL",3,4,2521,2395
25017311800,"LOWELL",1,5,1785,1800
25017311800,"LOWELL",3,2,2300,2300
25017311800,"LOWELL",4,4,2600,2450
25017311900,"LOWELL",1,2,2044,2044
25017311900,"LOWELL",2,7,2032,2100
25017311900,"LOWELL",3,4,2325,2350
25017312000,"LOWELL",3,4,2375,2400
25017312000,"LOWELL",4,2,2725,2725
25017312100,"LOWELL",2,4,2162,2175
25017312100,"LOWELL",3,14,2644,2622
25017312100,"LOWELL",4,1,2350,2350
25017312200,"LOWELL",2,4,2599,2622
25017312200,"LOWELL",3,1,2700,2700
25017312200,"LOWELL",4,1,3200,3200
25017312200,"LOWELL",5,3,2833,2900
25017312300,"LOWELL",0,2,1375,1375
25017312300,"LOWELL",1,16,1612,1595
25017312300,"LOWELL",2,7,1964,2000
25017312300,"LOWELL",3,3,2683,2675
25017312300,"LOWELL",4,2,2862,2862
25017312300,"LOWELL",5,1,3800,3800
25017312400,"LOWELL",1,1,1300,1300
25017312400,"LOWELL",2,1,1500,1500
25017312400,"LOWELL",3,2,2400,2400
25017312501,"LOWELL",0,1,1500,1500
25017312501,"LOWELL",1,2,1550,1550
25017312501,"LOWELL",2,4,2431,2500
25017312501,"LOWELL",3,1,2350,2350
25017312501,"LOWELL",4,1,2700,2700
25017312502,"LOWELL",1,2,1600,1600
25017312502,"LOWELL",2,2,2048,2048
25017313101,"TYNGSBOROUGH",2,1,2799,2799
25017313102,"TYNGSBOROUGH",2,5,2069,2085
25017313102,"TYNGSBOROUGH",3,2,3599,3599
25017314101,"DRACUT",2,1,2250,2250
25017314102,"DRACUT",2,9,2299,2275
25017314102,"DRACUT",3,1,2700,2700
25017314200,"DRACUT",1,1,1825,1825
25017314200,"DRACUT",2,2,2048,2048
25017314200,"DRACUT",4,1,4000,4000
25017314301,"DRACUT",2,2,2285,2285
25017315200,"TEWKSBURY",2,2,2625,2625
25017315200,"TEWKSBURY",3,1,3527,3527
25017315401,"TEWKSBURY",2,4,2486,2575
25017315403,"TEWKSBURY",1,1,2250,2250
25017315500,"TEWKSBURY",1,2,1850,1850
25017315500,"TEWKSBURY",2,4,2462,2525
25017316102,"BILLERICA",0,1,1300,1300
25017316102,"BILLERICA",1,7,2099,2195
25017316102,"BILLERICA",2,3,2600,2600
25017316102,"BILLERICA",3,1,3600,3600
25017316202,"BILLERICA",3,2,3850,3850
25017316202,"BILLERICA",4,1,5000,5000
25017316300,"BILLERICA",0,1,1750,1750
25017316300,"BILLERICA",1,6,2146,2112
25017316300,"BILLERICA",2,14,2738,2659
25017316500,"BILLERICA",2,1,6500,6500
25017316500,"BILLERICA",3,1,2300,2300
25017317101,"CHELMSFORD",0,2,1700,1700
25017317101,"CHELMSFORD",1,3,1700,1700
25017317101,"CHELMSFORD",2,6,2741,2775
25017317102,"CHELMSFORD",2,3,3067,2990
25017317102,"CHELMSFORD",3,1,3000,3000
25017317103,"CHELMSFORD",4,1,4950,4950
25017317301,"CHELMSFORD",2,2,2675,2675
25017317301,"CHELMSFORD",3,3,3333,3600
25017317302,"CHELMSFORD",1,5,1980,1875
25017317302,"CHELMSFORD",2,15,2274,2150
25017317302,"CHELMSFORD",3,2,3200,3200
25017318100,"WESTFORD",1,1,2250,2250
25017318200,"WESTFORD",1,1,1450,1450
25017318200,"WESTFORD",2,2,3098,3098
25017318200,"WESTFORD",3,2,3472,3472
25017318200,"WESTFORD",4,1,4800,4800
25017318400,"WESTFORD",2,1,3270,3270
25017318400,"WESTFORD",3,1,3700,3700
25017320102,"HOPKINTON",2,2,3375,3375
25017320102,"UPTON",2,1,3300,3300
25017320103,"HOPKINTON",2,1,4500,4500
25017320103,"HOPKINTON",3,1,4800,4800
25017320104,"HOPKINTON",1,3,2191,2053
25017320104,"HOPKINTON",2,4,2881,2737
25017320104,"HOPKINTON",3,1,1280,1280
25017320104,"HOPKINTON",4,1,4500,4500
25017321100,"MARLBOROUGH",1,1,1795,1795
25017321100,"MARLBOROUGH",2,4,2739,2884
25017321200,"MARLBOROUGH",1,3,2355,2389
25017321200,"MARLBOROUGH",2,6,2595,2633
25017321200,"MARLBOROUGH",3,1,3850,3850
25017321200,"MARLBOROUGH",4,1,3300,3300
25017321300,"MARLBOROUGH",0,1,1050,1050
25017321300,"MARLBOROUGH",1,10,1671,1685
25017321300,"MARLBOROUGH",2,7,2009,1825
25017321300,"MARLBOROUGH",3,1,1950,1950
25017321300,"MARLBOROUGH",4,1,2695,2695
25017321400,"MARLBOROUGH",1,5,2855,2935
25017321400,"MARLBOROUGH",2,13,3436,3591
25017321400,"MARLBOROUGH",3,1,2712,2712
25017321500,"MARLBOROUGH",0,2,1498,1498
25017321500,"MARLBOROUGH",1,2,2200,2200
25017321500,"MARLBOROUGH",2,2,2400,2400
25017321500,"MARLBOROUGH",3,2,2650,2650
25017321600,"MARLBOROUGH",0,2,1372,1372
25017321600,"MARLBOROUGH",1,1,1950,1950
25017321600,"MARLBOROUGH",2,2,2025,2025
25017321600,"MARLBOROUGH",3,2,3558,3558
25017322100,"HUDSON",2,1,1725,1725
25017322200,"HUDSON",1,1,1695,1695
25017322200,"HUDSON",2,2,2125,2125
25017322200,"HUDSON",3,1,3900,3900
25017322300,"HUDSON",2,4,2366,2475
25017322300,"HUDSON",3,1,2750,2750
25017322400,"HUDSON",1,1,1650,1650
25017322400,"HUDSON",2,4,2516,2475
25017323100,"STOW",1,6,2508,2400
25017323100,"STOW",2,1,2695,2695
25017323100,"STOW",3,1,4800,4800
25017324101,"LITTLETON",0,2,1400,1400
25017324101,"LITTLETON",1,2,1525,1525
25017324101,"LITTLETON",2,4,2849,2848
25017324102,"LITTLETON",1,1,1850,1850
25017324102,"LITTLETON",2,1,3700,3700
25017324102,"LITTLETON",3,1,4500,4500
25017325100,"AYER",1,4,1538,1500
25017325100,"AYER",2,4,2106,2212
25017326101,"GROTON",3,1,2900,2900
25017326102,"GROTON",1,3,1600,1600
25017327102,"PEPPERELL",2,1,1795,1795
25017327102,"PEPPERELL",3,2,2800,2800
25017327103,"PEPPERELL",2,1,1850,1850
25017330100,"NORTH READING",0,1,400,400
25017330100,"NORTH READING",1,2,1600,1600
25017330200,"NORTH READING",1,1,2700,2700
25017330200,"NORTH READING",2,2,2726,2726
25017330200,"NORTH READING",4,1,5600,5600
25017331101,"WILMINGTON",0,1,1750,1750
25017331101,"WILMINGTON",2,3,3200,3150
25017331102,"WILMINGTON",0,2,1650,1650
25017331102,"WILMINGTON",1,2,2050,2050
25017332100,"BURLINGTON",4,1,3975,3975
25017332200,"BURLINGTON",1,2,2982,2982
25017332200,"BURLINGTON",2,6,4012,4211
25017332200,"BURLINGTON",3,3,4482,4457
25017332300,"BURLINGTON",1,6,1962,2075
25017332300,"BURLINGTON",2,7,2468,2400
25017332400,"BURLINGTON",1,2,3100,3100
25017332400,"BURLINGTON",2,2,3724,3724
25017332400,"BURLINGTON",5,1,4400,4400
25017333100,"WOBURN",1,6,2088,2095
25017333100,"WOBURN",2,8,2509,2522
25017333100,"WOBURN",3,1,3999,3999
25017333200,"WOBURN",0,4,2320,2518
25017333200,"WOBURN",1,30,2336,2414
25017333200,"WOBURN",2,26,2803,2843
25017333200,"WOBURN",3,3,1900,950
25017333200,"WOBURN",4,2,3650,3650
25017333300,"WOBURN",1,8,1952,2000
25017333300,"WOBURN",2,2,2772,2772
25017333300,"WOBURN",3,1,3100,3100
25017333300,"WOBURN",4,1,3500,3500
25017333400,"WOBURN",1,5,2357,2345
25017333400,"WOBURN",2,15,2850,2700
25017333400,"WOBURN",3,2,2975,2975
25017333501,"WOBURN",0,1,2000,2000
25017333501,"WOBURN",1,3,2000,1850
25017333501,"WOBURN",2,9,2572,2300
25017333502,"WOBURN",1,6,1931,1950
25017333502,"WOBURN",2,6,2516,2325
25017333502,"WOBURN",3,5,2160,2900
25017333502,"WOBURN",4,1,3100,3100
25017333600,"WOBURN",0,2,2000,2000
25017333600,"WOBURN",1,9,3043,2350
25017333600,"WOBURN",2,27,3198,2800
25017333600,"WOBURN",3,11,5370,4790
25017334100,"READING",1,3,3017,3080
25017334100,"READING",2,2,4634,4634
25017334200,"READING",1,2,2272,2272
25017334200,"READING",2,6,2708,2650
25017334200,"READING",3,2,4250,4250
25017334300,"READING",2,2,2600,2600
25017334400,"READING",1,3,1950,2100
25017334400,"READING",2,2,2725,2725
25017334400,"READING",4,1,5850,5850
25017335100,"WAKEFIELD",1,9,2855,2655
25017335100,"WAKEFIELD",2,5,3300,3000
25017335200,"WAKEFIELD",1,2,1925,1925
25017335200,"WAKEFIELD",2,6,2212,2262
25017335200,"WAKEFIELD",3,2,3300,3300
25017335301,"WAKEFIELD",1,4,1750,1750
25017335301,"WAKEFIELD",2,5,2320,2300
25017335302,"WAKEFIELD",2,1,2400,2400
25017335302,"WAKEFIELD",3,1,3700,3700
25017335400,"WAKEFIELD",1,5,1953,1550
25017335400,"WAKEFIELD",2,1,2600,2600
25017336100,"MELROSE",1,6,1873,1872
25017336100,"MELROSE",2,10,2765,2500
25017336200,"MELROSE",1,5,1894,1895
25017336200,"MELROSE",2,2,2700,2700
25017336200,"MELROSE",3,2,3244,3244
25017336300,"MELROSE",3,1,2890,2890
25017336401,"MELROSE",0,3,1827,1495
25017336401,"MELROSE",1,9,2344,2694
25017336401,"MELROSE",2,7,3485,3759
25017336401,"MELROSE",3,3,4254,3767
25017336402,"MELROSE",1,13,1877,1850
25017336402,"MELROSE",2,1,2400,2400
